colour	y	x	label	showSelected1
#000000	0.310682862987742	12.0111816626042	Head	12
#0000FF	0.267514863624238	15.6448958544992	Tail	12
#FF0000	0.211286671101116	11.9666386979166	Stand	12
#000000	0.450123270615004	15.144731732551	Head	12
#0000FF	0.192045932393521	15.3326178579126	Tail	12
#0000FF	0.154119640346617	12.9481328621041	Tail	12
#0000FF	0.0953226175531745	11.4033802569378	Tail	12
#0000FF	0.0960858731903136	9.34733858932741	Tail	12
#FF0000	0.25102130276151	15.4953384655062	Stand	12
#0000FF	0.136482464256696	10.5495854198001	Tail	12
#000000	0.129363013422117	12.8799138822593	Head	13
#0000FF	0.491179468217306	10.7960236144718	Tail	13
#000000	0.310682862987742	12.0111816626042	Head	13
#0000FF	0.267514863624238	15.6448958544992	Tail	13
#FF0000	0.211286671101116	11.9666386979166	Stand	13
#000000	0.450123270615004	15.144731732551	Head	13
#0000FF	0.192045932393521	15.3326178579126	Tail	13
#0000FF	0.154119640346617	12.9481328621041	Tail	13
#0000FF	0.0953226175531745	11.4033802569378	Tail	13
#0000FF	0.0960858731903136	9.34733858932741	Tail	13
#FF0000	0.25102130276151	15.4953384655062	Stand	13
#0000FF	0.136482464256696	10.5495854198001	Tail	13
#0000FF	0.118127394807525	8.67362045808695	Tail	13
#000000	0.129363013422117	12.8799138822593	Head	14
#0000FF	0.491179468217306	10.7960236144718	Tail	14
#000000	0.310682862987742	12.0111816626042	Head	14
#0000FF	0.267514863624238	15.6448958544992	Tail	14
#FF0000	0.211286671101116	11.9666386979166	Stand	14
#000000	0.450123270615004	15.144731732551	Head	14
#0000FF	0.192045932393521	15.3326178579126	Tail	14
#0000FF	0.154119640346617	12.9481328621041	Tail	14
#0000FF	0.0953226175531745	11.4033802569378	Tail	14
#0000FF	0.0960858731903136	9.34733858932741	Tail	14
#FF0000	0.25102130276151	15.4953384655062	Stand	14
#0000FF	0.136482464256696	10.5495854198001	Tail	14
#0000FF	0.118127394807525	8.67362045808695	Tail	14
#0000FF	0.347188194040209	15.5922701322939	Tail	14
#000000	0.129363013422117	12.8799138822593	Head	15
#0000FF	0.491179468217306	10.7960236144718	Tail	15
#000000	0.310682862987742	12.0111816626042	Head	15
#0000FF	0.267514863624238	15.6448958544992	Tail	15
#FF0000	0.211286671101116	11.9666386979166	Stand	15
#000000	0.450123270615004	15.144731732551	Head	15
#0000FF	0.192045932393521	15.3326178579126	Tail	15
#0000FF	0.154119640346617	12.9481328621041	Tail	15
#0000FF	0.0953226175531745	11.4033802569378	Tail	15
#0000FF	0.0960858731903136	9.34733858932741	Tail	15
#FF0000	0.25102130276151	15.4953384655062	Stand	15
#0000FF	0.136482464256696	10.5495854198001	Tail	15
#0000FF	0.118127394807525	8.67362045808695	Tail	15
#0000FF	0.347188194040209	15.5922701322939	Tail	15
#000000	0.0338318137126043	13.8206509327516	Head	15
#000000	0.129363013422117	12.8799138822593	Head	16
#0000FF	0.491179468217306	10.7960236144718	Tail	16
#000000	0.310682862987742	12.0111816626042	Head	16
#0000FF	0.267514863624238	15.6448958544992	Tail	16
#FF0000	0.211286671101116	11.9666386979166	Stand	16
#000000	0.450123270615004	15.144731732551	Head	16
#0000FF	0.192045932393521	15.3326178579126	Tail	16
#0000FF	0.154119640346617	12.9481328621041	Tail	16
#0000FF	0.0953226175531745	11.4033802569378	Tail	16
#0000FF	0.0960858731903136	9.34733858932741	Tail	16
#FF0000	0.25102130276151	15.4953384655062	Stand	16
#0000FF	0.136482464256696	10.5495854198001	Tail	16
#0000FF	0.118127394807525	8.67362045808695	Tail	16
#0000FF	0.347188194040209	15.5922701322939	Tail	16
#000000	0.0338318137126043	13.8206509327516	Head	16
#0000FF	0.36042654373683	9.30989550566301	Tail	16
#000000	0.129363013422117	12.8799138822593	Head	17
#0000FF	0.491179468217306	10.7960236144718	Tail	17
#000000	0.310682862987742	12.0111816626042	Head	17
#0000FF	0.267514863624238	15.6448958544992	Tail	17
#FF0000	0.211286671101116	11.9666386979166	Stand	17
#000000	0.450123270615004	15.144731732551	Head	17
#0000FF	0.192045932393521	15.3326178579126	Tail	17
#0000FF	0.154119640346617	12.9481328621041	Tail	17
#0000FF	0.0953226175531745	11.4033802569378	Tail	17
#0000FF	0.0960858731903136	9.34733858932741	Tail	17
#FF0000	0.25102130276151	15.4953384655062	Stand	17
#0000FF	0.136482464256696	10.5495854198001	Tail	17
#0000FF	0.118127394807525	8.67362045808695	Tail	17
#0000FF	0.347188194040209	15.5922701322939	Tail	17
#000000	0.0338318137126043	13.8206509327516	Head	17
#0000FF	0.36042654373683	9.30989550566301	Tail	17
#000000	0.18594431922771	12.4844203173183	Head	17
#000000	0.129363013422117	12.8799138822593	Head	18
#0000FF	0.491179468217306	10.7960236144718	Tail	18
#000000	0.310682862987742	12.0111816626042	Head	18
#0000FF	0.267514863624238	15.6448958544992	Tail	18
#FF0000	0.211286671101116	11.9666386979166	Stand	18
#000000	0.450123270615004	15.144731732551	Head	18
#0000FF	0.192045932393521	15.3326178579126	Tail	18
#0000FF	0.154119640346617	12.9481328621041	Tail	18
#0000FF	0.0953226175531745	11.4033802569378	Tail	18
#0000FF	0.0960858731903136	9.34733858932741	Tail	18
#FF0000	0.25102130276151	15.4953384655062	Stand	18
#0000FF	0.136482464256696	10.5495854198001	Tail	18
#0000FF	0.118127394807525	8.67362045808695	Tail	18
#0000FF	0.347188194040209	15.5922701322939	Tail	18
#000000	0.0338318137126043	13.8206509327516	Head	18
#0000FF	0.36042654373683	9.30989550566301	Tail	18
#000000	0.18594431922771	12.4844203173183	Head	18
#000000	0.214471998964436	15.6419116607402	Head	18
#000000	0.129363013422117	12.8799138822593	Head	19
#0000FF	0.491179468217306	10.7960236144718	Tail	19
#000000	0.310682862987742	12.0111816626042	Head	19
#0000FF	0.267514863624238	15.6448958544992	Tail	19
#FF0000	0.211286671101116	11.9666386979166	Stand	19
#000000	0.450123270615004	15.144731732551	Head	19
#0000FF	0.192045932393521	15.3326178579126	Tail	19
#0000FF	0.154119640346617	12.9481328621041	Tail	19
#0000FF	0.0953226175531745	11.4033802569378	Tail	19
#0000FF	0.0960858731903136	9.34733858932741	Tail	19
#FF0000	0.25102130276151	15.4953384655062	Stand	19
#0000FF	0.136482464256696	10.5495854198001	Tail	19
#0000FF	0.118127394807525	8.67362045808695	Tail	19
#0000FF	0.347188194040209	15.5922701322939	Tail	19
#000000	0.0338318137126043	13.8206509327516	Head	19
#0000FF	0.36042654373683	9.30989550566301	Tail	19
#000000	0.18594431922771	12.4844203173183	Head	19
#000000	0.214471998964436	15.6419116607402	Head	19
#000000	0.420475661978126	12.7667701543309	Head	19
#000000	0.129363013422117	12.8799138822593	Head	20
#0000FF	0.491179468217306	10.7960236144718	Tail	20
#000000	0.310682862987742	12.0111816626042	Head	20
#0000FF	0.267514863624238	15.6448958544992	Tail	20
#FF0000	0.211286671101116	11.9666386979166	Stand	20
#000000	0.450123270615004	15.144731732551	Head	20
#0000FF	0.192045932393521	15.3326178579126	Tail	20
#0000FF	0.154119640346617	12.9481328621041	Tail	20
#0000FF	0.0953226175531745	11.4033802569378	Tail	20
#0000FF	0.0960858731903136	9.34733858932741	Tail	20
#FF0000	0.25102130276151	15.4953384655062	Stand	20
#0000FF	0.136482464256696	10.5495854198001	Tail	20
#0000FF	0.118127394807525	8.67362045808695	Tail	20
#0000FF	0.347188194040209	15.5922701322939	Tail	20
#000000	0.0338318137126043	13.8206509327516	Head	20
#0000FF	0.36042654373683	9.30989550566301	Tail	20
#000000	0.18594431922771	12.4844203173183	Head	20
#000000	0.214471998964436	15.6419116607402	Head	20
#000000	0.420475661978126	12.7667701543309	Head	20
#FF0000	0.469428674075753	11.3551801976282	Stand	20
#000000	0.129363013422117	12.8799138822593	Head	21
#0000FF	0.491179468217306	10.7960236144718	Tail	21
#000000	0.310682862987742	12.0111816626042	Head	21
#0000FF	0.267514863624238	15.6448958544992	Tail	21
#FF0000	0.211286671101116	11.9666386979166	Stand	21
#000000	0.450123270615004	15.144731732551	Head	21
#0000FF	0.192045932393521	15.3326178579126	Tail	21
#0000FF	0.154119640346617	12.9481328621041	Tail	21
#0000FF	0.0953226175531745	11.4033802569378	Tail	21
#0000FF	0.0960858731903136	9.34733858932741	Tail	21
#FF0000	0.25102130276151	15.4953384655062	Stand	21
#0000FF	0.136482464256696	10.5495854198001	Tail	21
#0000FF	0.118127394807525	8.67362045808695	Tail	21
#0000FF	0.347188194040209	15.5922701322939	Tail	21
#000000	0.0338318137126043	13.8206509327516	Head	21
#0000FF	0.36042654373683	9.30989550566301	Tail	21
#000000	0.18594431922771	12.4844203173183	Head	21
#000000	0.214471998964436	15.6419116607402	Head	21
#000000	0.420475661978126	12.7667701543309	Head	21
#FF0000	0.469428674075753	11.3551801976282	Stand	21
#0000FF	0.151264165053144	13.2535691387486	Tail	21
#000000	0.129363013422117	12.8799138822593	Head	22
#0000FF	0.491179468217306	10.7960236144718	Tail	22
#000000	0.310682862987742	12.0111816626042	Head	22
#0000FF	0.267514863624238	15.6448958544992	Tail	22
#FF0000	0.211286671101116	11.9666386979166	Stand	22
#000000	0.450123270615004	15.144731732551	Head	22
#0000FF	0.192045932393521	15.3326178579126	Tail	22
#0000FF	0.154119640346617	12.9481328621041	Tail	22
#0000FF	0.0953226175531745	11.4033802569378	Tail	22
#0000FF	0.0960858731903136	9.34733858932741	Tail	22
#FF0000	0.25102130276151	15.4953384655062	Stand	22
#0000FF	0.136482464256696	10.5495854198001	Tail	22
#0000FF	0.118127394807525	8.67362045808695	Tail	22
#0000FF	0.347188194040209	15.5922701322939	Tail	22
#000000	0.0338318137126043	13.8206509327516	Head	22
#0000FF	0.36042654373683	9.30989550566301	Tail	22
#000000	0.18594431922771	12.4844203173183	Head	22
#000000	0.214471998964436	15.6419116607402	Head	22
#000000	0.420475661978126	12.7667701543309	Head	22
#FF0000	0.469428674075753	11.3551801976282	Stand	22
#0000FF	0.151264165053144	13.2535691387486	Tail	22
#0000FF	0.490552396853454	10.6946008133236	Tail	22
#000000	0.129363013422117	12.8799138822593	Head	23
#0000FF	0.491179468217306	10.7960236144718	Tail	23
#000000	0.310682862987742	12.0111816626042	Head	23
#0000FF	0.267514863624238	15.6448958544992	Tail	23
#FF0000	0.211286671101116	11.9666386979166	Stand	23
#000000	0.450123270615004	15.144731732551	Head	23
#0000FF	0.192045932393521	15.3326178579126	Tail	23
#0000FF	0.154119640346617	12.9481328621041	Tail	23
#0000FF	0.0953226175531745	11.4033802569378	Tail	23
#0000FF	0.0960858731903136	9.34733858932741	Tail	23
#FF0000	0.25102130276151	15.4953384655062	Stand	23
#0000FF	0.136482464256696	10.5495854198001	Tail	23
#0000FF	0.118127394807525	8.67362045808695	Tail	23
#0000FF	0.347188194040209	15.5922701322939	Tail	23
#000000	0.0338318137126043	13.8206509327516	Head	23
#0000FF	0.36042654373683	9.30989550566301	Tail	23
#000000	0.18594431922771	12.4844203173183	Head	23
#000000	0.214471998964436	15.6419116607402	Head	23
#000000	0.420475661978126	12.7667701543309	Head	23
#FF0000	0.469428674075753	11.3551801976282	Stand	23
#0000FF	0.151264165053144	13.2535691387486	Tail	23
#0000FF	0.490552396853454	10.6946008133236	Tail	23
#0000FF	0.374197214134038	10.6002160847653	Tail	23
#000000	0.129363013422117	12.8799138822593	Head	24
#0000FF	0.491179468217306	10.7960236144718	Tail	24
#000000	0.310682862987742	12.0111816626042	Head	24
#0000FF	0.267514863624238	15.6448958544992	Tail	24
#FF0000	0.211286671101116	11.9666386979166	Stand	24
#000000	0.450123270615004	15.144731732551	Head	24
#0000FF	0.192045932393521	15.3326178579126	Tail	24
#0000FF	0.154119640346617	12.9481328621041	Tail	24
#0000FF	0.0953226175531745	11.4033802569378	Tail	24
#0000FF	0.0960858731903136	9.34733858932741	Tail	24
#FF0000	0.25102130276151	15.4953384655062	Stand	24
#0000FF	0.136482464256696	10.5495854198001	Tail	24
#0000FF	0.118127394807525	8.67362045808695	Tail	24
#0000FF	0.347188194040209	15.5922701322939	Tail	24
#000000	0.0338318137126043	13.8206509327516	Head	24
#0000FF	0.36042654373683	9.30989550566301	Tail	24
#000000	0.18594431922771	12.4844203173183	Head	24
#000000	0.214471998964436	15.6419116607402	Head	24
#000000	0.420475661978126	12.7667701543309	Head	24
#FF0000	0.469428674075753	11.3551801976282	Stand	24
#0000FF	0.151264165053144	13.2535691387486	Tail	24
#0000FF	0.490552396853454	10.6946008133236	Tail	24
#0000FF	0.374197214134038	10.6002160847653	Tail	24
#FF0000	0.353187541002408	9.91418752386235	Stand	24
#000000	0.129363013422117	12.8799138822593	Head	25
#0000FF	0.491179468217306	10.7960236144718	Tail	25
#000000	0.310682862987742	12.0111816626042	Head	25
#0000FF	0.267514863624238	15.6448958544992	Tail	25
#FF0000	0.211286671101116	11.9666386979166	Stand	25
#000000	0.450123270615004	15.144731732551	Head	25
#0000FF	0.192045932393521	15.3326178579126	Tail	25
#0000FF	0.154119640346617	12.9481328621041	Tail	25
#0000FF	0.0953226175531745	11.4033802569378	Tail	25
#0000FF	0.0960858731903136	9.34733858932741	Tail	25
#FF0000	0.25102130276151	15.4953384655062	Stand	25
#0000FF	0.136482464256696	10.5495854198001	Tail	25
#0000FF	0.118127394807525	8.67362045808695	Tail	25
#0000FF	0.347188194040209	15.5922701322939	Tail	25
#000000	0.0338318137126043	13.8206509327516	Head	25
#0000FF	0.36042654373683	9.30989550566301	Tail	25
#000000	0.18594431922771	12.4844203173183	Head	25
#000000	0.214471998964436	15.6419116607402	Head	25
#000000	0.420475661978126	12.7667701543309	Head	25
#FF0000	0.469428674075753	11.3551801976282	Stand	25
#0000FF	0.151264165053144	13.2535691387486	Tail	25
#0000FF	0.490552396853454	10.6946008133236	Tail	25
#0000FF	0.374197214134038	10.6002160847653	Tail	25
#FF0000	0.353187541002408	9.91418752386235	Stand	25
#0000FF	0.0364219713862985	11.0820131535176	Tail	25
#000000	0.129363013422117	12.8799138822593	Head	26
#0000FF	0.491179468217306	10.7960236144718	Tail	26
#000000	0.310682862987742	12.0111816626042	Head	26
#0000FF	0.267514863624238	15.6448958544992	Tail	26
#FF0000	0.211286671101116	11.9666386979166	Stand	26
#000000	0.450123270615004	15.144731732551	Head	26
#0000FF	0.192045932393521	15.3326178579126	Tail	26
#0000FF	0.154119640346617	12.9481328621041	Tail	26
#0000FF	0.0953226175531745	11.4033802569378	Tail	26
#0000FF	0.0960858731903136	9.34733858932741	Tail	26
#FF0000	0.25102130276151	15.4953384655062	Stand	26
#0000FF	0.136482464256696	10.5495854198001	Tail	26
#0000FF	0.118127394807525	8.67362045808695	Tail	26
#0000FF	0.347188194040209	15.5922701322939	Tail	26
#000000	0.0338318137126043	13.8206509327516	Head	26
#0000FF	0.36042654373683	9.30989550566301	Tail	26
#000000	0.18594431922771	12.4844203173183	Head	26
#000000	0.214471998964436	15.6419116607402	Head	26
#000000	0.420475661978126	12.7667701543309	Head	26
#FF0000	0.469428674075753	11.3551801976282	Stand	26
#0000FF	0.151264165053144	13.2535691387486	Tail	26
#0000FF	0.490552396853454	10.6946008133236	Tail	26
#0000FF	0.374197214134038	10.6002160847653	Tail	26
#FF0000	0.353187541002408	9.91418752386235	Stand	26
#0000FF	0.0364219713862985	11.0820131535176	Tail	26
#0000FF	0.207610067320056	15.8769097870681	Tail	26
#000000	0.129363013422117	12.8799138822593	Head	27
#0000FF	0.491179468217306	10.7960236144718	Tail	27
#000000	0.310682862987742	12.0111816626042	Head	27
#0000FF	0.267514863624238	15.6448958544992	Tail	27
#FF0000	0.211286671101116	11.9666386979166	Stand	27
#000000	0.450123270615004	15.144731732551	Head	27
#0000FF	0.192045932393521	15.3326178579126	Tail	27
#0000FF	0.154119640346617	12.9481328621041	Tail	27
#0000FF	0.0953226175531745	11.4033802569378	Tail	27
#0000FF	0.0960858731903136	9.34733858932741	Tail	27
#FF0000	0.25102130276151	15.4953384655062	Stand	27
#0000FF	0.136482464256696	10.5495854198001	Tail	27
#0000FF	0.118127394807525	8.67362045808695	Tail	27
#0000FF	0.347188194040209	15.5922701322939	Tail	27
#000000	0.0338318137126043	13.8206509327516	Head	27
#0000FF	0.36042654373683	9.30989550566301	Tail	27
#000000	0.18594431922771	12.4844203173183	Head	27
#000000	0.214471998964436	15.6419116607402	Head	27
#000000	0.420475661978126	12.7667701543309	Head	27
#FF0000	0.469428674075753	11.3551801976282	Stand	27
#0000FF	0.151264165053144	13.2535691387486	Tail	27
#0000FF	0.490552396853454	10.6946008133236	Tail	27
#0000FF	0.374197214134038	10.6002160847653	Tail	27
#FF0000	0.353187541002408	9.91418752386235	Stand	27
#0000FF	0.0364219713862985	11.0820131535176	Tail	27
#0000FF	0.207610067320056	15.8769097870681	Tail	27
#0000FF	0.248922689924948	9.40277794641442	Tail	27
#000000	0.129363013422117	12.8799138822593	Head	28
#0000FF	0.491179468217306	10.7960236144718	Tail	28
#000000	0.310682862987742	12.0111816626042	Head	28
#0000FF	0.267514863624238	15.6448958544992	Tail	28
#FF0000	0.211286671101116	11.9666386979166	Stand	28
#000000	0.450123270615004	15.144731732551	Head	28
#0000FF	0.192045932393521	15.3326178579126	Tail	28
#0000FF	0.154119640346617	12.9481328621041	Tail	28
#0000FF	0.0953226175531745	11.4033802569378	Tail	28
#0000FF	0.0960858731903136	9.34733858932741	Tail	28
#FF0000	0.25102130276151	15.4953384655062	Stand	28
#0000FF	0.136482464256696	10.5495854198001	Tail	28
#0000FF	0.118127394807525	8.67362045808695	Tail	28
#0000FF	0.347188194040209	15.5922701322939	Tail	28
#000000	0.0338318137126043	13.8206509327516	Head	28
#0000FF	0.36042654373683	9.30989550566301	Tail	28
#000000	0.18594431922771	12.4844203173183	Head	28
#000000	0.214471998964436	15.6419116607402	Head	28
#000000	0.420475661978126	12.7667701543309	Head	28
#FF0000	0.469428674075753	11.3551801976282	Stand	28
#0000FF	0.151264165053144	13.2535691387486	Tail	28
#0000FF	0.490552396853454	10.6946008133236	Tail	28
#0000FF	0.374197214134038	10.6002160847653	Tail	28
#FF0000	0.353187541002408	9.91418752386235	Stand	28
#0000FF	0.0364219713862985	11.0820131535176	Tail	28
#0000FF	0.207610067320056	15.8769097870681	Tail	28
#0000FF	0.248922689924948	9.40277794641442	Tail	28
#0000FF	0.290126631841995	8.91014319909736	Tail	28
#000000	0.129363013422117	12.8799138822593	Head	29
#0000FF	0.491179468217306	10.7960236144718	Tail	29
#000000	0.310682862987742	12.0111816626042	Head	29
#0000FF	0.267514863624238	15.6448958544992	Tail	29
#FF0000	0.211286671101116	11.9666386979166	Stand	29
#000000	0.450123270615004	15.144731732551	Head	29
#0000FF	0.192045932393521	15.3326178579126	Tail	29
#0000FF	0.154119640346617	12.9481328621041	Tail	29
#0000FF	0.0953226175531745	11.4033802569378	Tail	29
#0000FF	0.0960858731903136	9.34733858932741	Tail	29
#FF0000	0.25102130276151	15.4953384655062	Stand	29
#0000FF	0.136482464256696	10.5495854198001	Tail	29
#0000FF	0.118127394807525	8.67362045808695	Tail	29
#0000FF	0.347188194040209	15.5922701322939	Tail	29
#000000	0.0338318137126043	13.8206509327516	Head	29
#0000FF	0.36042654373683	9.30989550566301	Tail	29
#000000	0.18594431922771	12.4844203173183	Head	29
#000000	0.214471998964436	15.6419116607402	Head	29
#000000	0.420475661978126	12.7667701543309	Head	29
#FF0000	0.469428674075753	11.3551801976282	Stand	29
#0000FF	0.151264165053144	13.2535691387486	Tail	29
#0000FF	0.490552396853454	10.6946008133236	Tail	29
#0000FF	0.374197214134038	10.6002160847653	Tail	29
#FF0000	0.353187541002408	9.91418752386235	Stand	29
#0000FF	0.0364219713862985	11.0820131535176	Tail	29
#0000FF	0.207610067320056	15.8769097870681	Tail	29
#0000FF	0.248922689924948	9.40277794641442	Tail	29
#0000FF	0.290126631841995	8.91014319909736	Tail	29
#000000	0.359130797432736	9.30687388069928	Head	29
#000000	0.129363013422117	12.8799138822593	Head	30
#0000FF	0.491179468217306	10.7960236144718	Tail	30
#000000	0.310682862987742	12.0111816626042	Head	30
#0000FF	0.267514863624238	15.6448958544992	Tail	30
#FF0000	0.211286671101116	11.9666386979166	Stand	30
#000000	0.450123270615004	15.144731732551	Head	30
#0000FF	0.192045932393521	15.3326178579126	Tail	30
#0000FF	0.154119640346617	12.9481328621041	Tail	30
#0000FF	0.0953226175531745	11.4033802569378	Tail	30
#0000FF	0.0960858731903136	9.34733858932741	Tail	30
#FF0000	0.25102130276151	15.4953384655062	Stand	30
#0000FF	0.136482464256696	10.5495854198001	Tail	30
#0000FF	0.118127394807525	8.67362045808695	Tail	30
#0000FF	0.347188194040209	15.5922701322939	Tail	30
#000000	0.0338318137126043	13.8206509327516	Head	30
#0000FF	0.36042654373683	9.30989550566301	Tail	30
#000000	0.18594431922771	12.4844203173183	Head	30
#000000	0.214471998964436	15.6419116607402	Head	30
#000000	0.420475661978126	12.7667701543309	Head	30
#FF0000	0.469428674075753	11.3551801976282	Stand	30
#0000FF	0.151264165053144	13.2535691387486	Tail	30
#0000FF	0.490552396853454	10.6946008133236	Tail	30
#0000FF	0.374197214134038	10.6002160847653	Tail	30
#FF0000	0.353187541002408	9.91418752386235	Stand	30
#0000FF	0.0364219713862985	11.0820131535176	Tail	30
#0000FF	0.207610067320056	15.8769097870681	Tail	30
#0000FF	0.248922689924948	9.40277794641442	Tail	30
#0000FF	0.290126631841995	8.91014319909736	Tail	30
#000000	0.359130797432736	9.30687388069928	Head	30
#000000	0.467841769210063	13.5820553917903	Head	30
#000000	0.129363013422117	12.8799138822593	Head	31
#0000FF	0.491179468217306	10.7960236144718	Tail	31
#000000	0.310682862987742	12.0111816626042	Head	31
#0000FF	0.267514863624238	15.6448958544992	Tail	31
#FF0000	0.211286671101116	11.9666386979166	Stand	31
#000000	0.450123270615004	15.144731732551	Head	31
#0000FF	0.192045932393521	15.3326178579126	Tail	31
#0000FF	0.154119640346617	12.9481328621041	Tail	31
#0000FF	0.0953226175531745	11.4033802569378	Tail	31
#0000FF	0.0960858731903136	9.34733858932741	Tail	31
#FF0000	0.25102130276151	15.4953384655062	Stand	31
#0000FF	0.136482464256696	10.5495854198001	Tail	31
#0000FF	0.118127394807525	8.67362045808695	Tail	31
#0000FF	0.347188194040209	15.5922701322939	Tail	31
#000000	0.0338318137126043	13.8206509327516	Head	31
#0000FF	0.36042654373683	9.30989550566301	Tail	31
#000000	0.18594431922771	12.4844203173183	Head	31
#000000	0.214471998964436	15.6419116607402	Head	31
#000000	0.420475661978126	12.7667701543309	Head	31
#FF0000	0.469428674075753	11.3551801976282	Stand	31
#0000FF	0.151264165053144	13.2535691387486	Tail	31
#0000FF	0.490552396853454	10.6946008133236	Tail	31
#0000FF	0.374197214134038	10.6002160847653	Tail	31
#FF0000	0.353187541002408	9.91418752386235	Stand	31
#0000FF	0.0364219713862985	11.0820131535176	Tail	31
#0000FF	0.207610067320056	15.8769097870681	Tail	31
#0000FF	0.248922689924948	9.40277794641442	Tail	31
#0000FF	0.290126631841995	8.91014319909736	Tail	31
#000000	0.359130797432736	9.30687388069928	Head	31
#000000	0.467841769210063	13.5820553917903	Head	31
#FF0000	0.319175613685511	13.0302005704492	Stand	31
#000000	0.129363013422117	12.8799138822593	Head	32
#0000FF	0.491179468217306	10.7960236144718	Tail	32
#000000	0.310682862987742	12.0111816626042	Head	32
#0000FF	0.267514863624238	15.6448958544992	Tail	32
#FF0000	0.211286671101116	11.9666386979166	Stand	32
#000000	0.450123270615004	15.144731732551	Head	32
#0000FF	0.192045932393521	15.3326178579126	Tail	32
#0000FF	0.154119640346617	12.9481328621041	Tail	32
#0000FF	0.0953226175531745	11.4033802569378	Tail	32
#0000FF	0.0960858731903136	9.34733858932741	Tail	32
#FF0000	0.25102130276151	15.4953384655062	Stand	32
#0000FF	0.136482464256696	10.5495854198001	Tail	32
#0000FF	0.118127394807525	8.67362045808695	Tail	32
#0000FF	0.347188194040209	15.5922701322939	Tail	32
#000000	0.0338318137126043	13.8206509327516	Head	32
#0000FF	0.36042654373683	9.30989550566301	Tail	32
#000000	0.18594431922771	12.4844203173183	Head	32
#000000	0.214471998964436	15.6419116607402	Head	32
